CarCode,shiftlimit,revlimit,torquevol,torquepoint,torqueA,torqueB,torqueC,torqueD,torqueE,torqueF,torqueG,torqueH,torqueI,torqueJ,torqueK,torqueL,torqueM,torqueN,torqueO,torqueP,torqueQ,torqueR,torqueS,torqueT,torqueU,torqueV,torqueW,torqueX,rpmA,rpmB,rpmC,rpmD,rpmE,rpmF,rpmG,rpmH,rpmI,rpmJ,rpmK,rpmL,rpmM,rpmN,rpmO,rpmP,rpmQ,rpmR,rpmS,rpmT,rpmU,rpmV,rpmW,rpmX
3443,7700.0,8000.0,100.0,15.0,19.86,22.51,24.79,26.1,27.12,27.79,28.57,29.51,30.0,29.34,28.29,27.15,25.84,24.4,21.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,7700.0,8000.0,100.0,15.0,15.68,19.17,22.27,25.56,29.72,33.17,37.42,40.22,42.61,44.0,41.06,38.47,35.94,33.6,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,9000.0,9200.0,100.0,18.0,31.59,34.0,36.4,39.15,41.87,44.54,47.27,49.49,51.64,54.0,55.1,54.16,52.08,50.97,49.79,47.79,45.5,37.73,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,9500.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,7500.0,8000.0,100.0,15.0,12.42,12.92,13.4,13.88,14.74,15.66,16.52,17.21,17.72,17.57,17.3,17.01,16.8,16.42,14.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,7000.0,7500.0,100.0,14.0,20.33,24.83,29.94,35.17,39.33,42.33,44.61,46.0,45.22,43.5,41.78,39.28,36.8,31.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1895,7800.0,8000.0,100.0,15.0,16.46,17.38,18.1,18.7,19.1,19.8,20.4,21.4,22.5,22.9,22.34,21.08,19.88,18.6,16.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,8200.0,8500.0,100.0,17.0,37.83,45.81,50.85,52.79,58.29,61.44,62.79,64.85,66.7,67.04,66.87,66.57,65.67,63.02,59.84,53.02,44.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3267,8700.0,9000.0,100.0,17.0,40.78,45.81,51.98,55.32,58.53,62.06,64.8,66.12,68.21,70.06,70.4,70.23,69.93,69.03,66.28,62.4,53.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,7800.0,8000.0,100.0,15.0,15.78,21.79,28.01,32.88,40.64,56.28,58.8,58.29,57.44,56.09,54.04,51.92,48.97,43.65,37.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,8500.0,9000.0,100.0,17.0,27.21,29.45,31.45,33.54,35.11,38.24,42.1,43.64,45.81,47.4,45.08,44.72,44.72,43.69,42.94,41.4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3362,8500.0,9000.0,100.0,17.0,24.16,27.57,31.44,35.27,37.44,38.7,40.98,43.45,45.26,46.68,47.76,48.0,47.74,46.98,46.07,43.8,36.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3469,8000.0,8500.0,100.0,16.0,27.31,36.08,48.44,62.06,75.94,78.6,78.09,77.39,76.95,76.45,75.47,74.75,73.7,65.36,53.67,42.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3433,9250.0,10000.0,100.0,19.0,26.09,31.79,35.38,37.05,38.46,41.92,49.29,58.97,64.29,68.27,71.47,76.5,75.41,73.69,71.73,70.26,68.4,60.51,51.03,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,9500.0,10000.0,0.0,0.0,0.0,0.0,0.0
2162,9250.0,10000.0,100.0,19.0,27.71,33.63,36.14,37.94,38.92,42.15,48.88,58.65,62.65,66.16,68.4,71.42,70.4,68.8,66.73,65.2,63.7,56.86,48.25,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,9500.0,10000.0,0.0,0.0,0.0,0.0,0.0
3434,6800.0,7000.0,100.0,14.0,22.1,26.99,32.43,38.06,42.37,45.94,48.6,50.0,49.42,47.82,45.85,43.0,37.97,31.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,6000.0,6400.0,100.0,13.0,9.29,9.41,10.18,10.38,10.46,10.38,10.3,10.24,9.66,9.14,8.5,7.57,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,2000.0,2400.0,2800.0,3200.0,3600.0,4000.0,4400.0,4800.0,5200.0,5600.0,6000.0,6400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,5000.0,5500.0,100.0,10.0,2.61,2.88,3.1,3.08,3.03,2.99,2.91,2.8,2.27,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3336,5900.0,6000.0,100.0,11.0,22.16,34.73,43.37,51.01,54.47,55.47,57.59,60.0,58.62,54.33,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3420,6500.0,7000.0,100.0,13.0,28.88,36.67,42.69,46.84,48.8,48.54,47.35,46.04,45.03,43.84,42.4,36.34,30.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2145,6500.0,7000.0,100.0,13.0,28.03,30.37,33.49,37.3,37.1,36.0,35.0,34.42,34.13,33.2,30.15,26.32,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1426,7000.0,7500.0,100.0,14.0,44.4,48.3,53.8,59.2,63.2,67.4,69.2,68.5,67.5,66.9,66.0,61.5,54.3,46.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3402,7000.0,7200.0,100.0,14.0,40.12,44.98,51.65,57.2,64.24,69.03,70.53,72.4,73.64,75.51,76.0,72.3,65.05,50.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3444,4500.0,5000.0,100.0,9.0,18.68,24.92,31.78,38.97,42.62,37.1,32.66,25.38,18.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,6600.0,7000.0,100.0,13.0,13.95,17.12,20.57,24.45,28.12,33.0,39.0,43.33,46.17,46.53,42.72,39.66,35.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3487,5500.0,6000.0,100.0,11.0,36.82,42.67,47.83,52.66,57.9,62.3,60.86,57.85,54.5,47.77,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2138,7000.0,7500.0,100.0,14.0,30.71,35.13,39.55,43.83,48.0,50.83,53.2,55.3,54.43,52.53,50.49,48.6,41.86,34.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300,7500.0,8000.0,100.0,15.0,28.03,30.48,32.72,35.1,36.82,39.6,43.3,46.94,49.51,51.63,53.31,53.13,52.21,42.97,32.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729,5500.0,6000.0,100.0,11.0,22.74,31.17,38.39,44.34,49.4,51.2,49.58,46.78,43.3,40.0,33.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3391,8300.0,8500.0,100.0,16.0,31.2,36.14,41.58,46.52,50.49,54.46,57.45,59.4,58.8,57.61,56.68,55.76,54.29,50.9,41.03,29.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,6000.0,6500.0,100.0,12.0,32.75,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.08,48.35,44.5,36.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3364,9300.0,9500.0,100.0,18.0,18.71,19.3,19.88,20.72,21.65,23.14,24.82,26.81,29.57,32.2,33.6,32.45,30.14,28.24,26.56,25.16,23.87,21.27,16.94,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,9500.0,10000.0,0.0,0.0,0.0,0.0,0.0
137,8500.0,9000.0,100.0,16.0,4.3,4.66,5.01,5.13,5.22,5.28,5.33,5.44,5.66,5.97,6.01,6.09,5.87,5.73,5.31,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3214,7000.0,7500.0,100.0,14.0,19.44,23.05,28.3,40.8,40.8,40.8,40.8,40.8,39.32,37.64,36.1,34.2,28.88,21.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,8400.0,9000.0,100.0,16.0,12.88,13.56,14.07,14.54,14.57,14.34,14.39,14.63,14.93,15.14,15.56,16.0,16.2,16.09,15.05,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1689,9200.0,9800.0,100.0,16.0,16.36,17.22,17.87,18.47,18.5,18.21,18.28,18.58,18.96,19.23,19.76,20.32,20.57,20.43,19.11,15.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,2800.0,3300.0,3800.0,4300.0,4800.0,5300.0,5800.0,6300.0,6800.0,7300.0,7800.0,8300.0,8800.0,9300.0,9800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,8400.0,8600.0,100.0,16.0,12.68,13.39,13.86,14.35,14.51,14.29,14.39,14.7,15.03,15.29,15.75,16.17,16.51,16.48,15.52,12.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3467,7000.0,7500.0,100.0,14.0,19.67,23.21,28.3,40.8,40.8,40.8,40.8,40.8,39.54,38.2,37.17,35.3,29.52,21.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3370,6200.0,6500.0,100.0,12.0,10.0,10.92,11.63,12.33,13.37,13.12,13.27,13.27,13.67,13.57,13.16,12.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,8400.0,9000.0,100.0,17.0,13.7,14.72,15.4,16.46,17.56,17.17,16.6,16.33,16.58,16.92,17.71,18.28,18.45,18.5,17.94,16.58,13.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,8400.0,8600.0,100.0,16.0,14.46,15.37,16.63,17.47,17.15,16.63,16.55,16.48,17.09,18.93,19.03,18.59,18.41,18.08,15.42,11.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219,7500.0,8000.0,100.0,15.0,30.14,40.55,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,56.12,55.9,51.9,48.4,43.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,8000.0,9000.0,100.0,17.0,25.02,26.82,28.09,28.83,29.36,31.27,31.91,31.59,32.54,32.75,32.22,32.01,30.21,28.09,25.44,21.9,16.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,8000.0,8500.0,100.0,16.0,23.13,24.74,26.08,26.59,27.53,28.78,29.12,29.45,29.9,31.2,30.47,30.37,29.48,27.38,25.28,22.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,9000.0,9200.0,100.0,16.0,17.9,18.9,19.3,19.4,19.3,19.4,19.5,20.4,21.2,21.6,21.9,22.2,22.1,20.6,18.5,15.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3357,7700.0,8000.0,100.0,15.0,6.09,8.09,9.85,10.68,10.55,10.32,10.08,9.08,8.33,7.83,7.43,7.01,6.55,6.04,5.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,8500.0,9000.0,100.0,16.0,4.97,5.19,5.33,5.51,5.62,5.8,6.1,6.3,6.5,6.7,6.61,6.44,6.36,6.25,5.53,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051,7000.0,7500.0,100.0,14.0,19.21,22.87,26.21,29.82,33.0,35.71,38.31,40.09,40.37,40.05,39.41,38.4,34.858,27.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3361,5500.0,6500.0,100.0,12.0,21.66,25.68,28.88,31.5,33.54,35.0,36.0,35.75,35.34,35.0,31.09,25.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2146,6800.0,7000.0,100.0,13.0,43.3,58.72,64.67,67.2,68.83,69.3,68.75,67.44,66.0,64.75,63.53,60.62,49.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3430,4000.0,4200.0,100.0,10.0,12.72,13.71,14.5,13.99,13.23,12.2,11.0,9.28,7.57,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,6800.0,7000.0,100.0,14.0,25.44,30.36,35.65,38.85,40.24,40.82,40.67,40.3,39.55,38.16,36.18,33.2,27.47,21.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3392,8500.0,8700.0,100.0,17.0,37.17,43.22,50.1,55.76,60.06,62.96,65.4,67.52,69.71,70.4,69.77,68.68,67.78,66.88,65.4,63.2,53.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770,8500.0,9000.0,100.0,17.0,38.99,44.0,51.0,56.0,60.2,62.83,65.14,67.38,69.47,70.4,69.0,67.5,65.72,63.77,61.8,58.99,52.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,7500.0,7800.0,100.0,15.0,26.67,31.71,36.39,40.44,44.4,46.58,48.72,49.59,50.2,49.76,48.83,48.14,46.7,38.0,29.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,8200.0,8500.0,100.0,16.0,15.1,19.11,21.86,24.7,27.04,31.0,33.18,35.32,36.19,36.8,36.48,35.85,35.27,34.89,34.0,28.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,7500.0,8000.0,100.0,15.0,15.43,20.87,27.44,34.97,42.24,48.94,55.01,60.14,63.39,64.29,62.98,61.15,59.12,55.4,44.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2171,8500.0,9000.0,100.0,17.0,33.46,37.71,41.97,45.93,50.07,52.37,53.79,55.03,56.04,56.63,57.1,57.14,56.48,55.68,54.6,51.4,35.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582,7500.0,8000.0,100.0,15.0,14.75,18.06,21.06,24.46,26.85,31.09,33.69,35.4,36.8,37.6,37.52,37.24,36.3,29.73,23.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,8300.0,8500.0,100.0,16.0,28.81,38.14,45.72,50.74,54.33,58.6,61.75,63.1,65.48,67.01,67.35,65.86,63.31,60.24,57.3,49.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2147,8500.0,9000.0,100.0,17.0,36.43,42.09,47.1,53.61,58.36,62.83,66.32,69.0,71.23,72.86,73.5,71.9,69.81,67.66,65.72,63.2,57.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
